latitud,longitud,comuna
"-34,5639298","-58,4688333",13
"-34,5644832","-58,4694037",13
"-34,65986","-58,4429624",8
"-34,6591933","-58,4425143",8
"-34,6619948","-58,445733",8
"-34,66144","-58,4452531",8
"-34,6638067","-58,4484401",8
"-34,6639218","-58,4482176",8
"-34,6710808","-58,4570429",8
"-34,6711487","-58,4566942",8
"-34,6744673","-58,4608864",8
"-34,6745479","-58,4603363",8
"-34,6787936","-58,465848",8
"-34,6790183","-58,4653532",8
"-34,6807162","-58,4676915",8
"-34,6844843","-58,4720906",8
"-34,681645","-58,469018",8
"-34,6879868","-58,4759601",8
"-34,689971","-58,4781567",8
"-34,689524","-58,478595",8
"-34,68992","-58,4777846",8
"-34,68798","-58,4756197",8
"-34,683596","-58,4705",8
"-34,681381","-58,4679456",8
"-34,68905","-58,4603831",8
"-34,6891143","-58,4601368",8
"-34,69144","-58,46302",8
"-34,6922919","-58,4633791",8
"-34,694658","-58,4665629",8
"-34,6947539","-58,4660844",8
"-34,6977216","-58,4698682",8
"-34,697735","-58,4698829",8
"-34,6976733","-58,4698179",8
"-34,697205","-58,468808",8
"-34,6973652","-58,4690186",8
"-34,6970359","-58,4684514",8
"-34,6861038","-58,4567175",8
"-34,6865636","-58,4580386",8
"-34,6866825","-58,4581653",8
"-34,68506","-58,45575",8
"-34,68488","-58,4559025",8
"-34,68112","-58,4512148",8
"-34,6809","-58,4514805",8
"-34,6771885","-58,4485619",8
"-34,6771938","-58,4488246",8
"-34,67279","-58,4458619",8
"-34,67263","-58,4459613",8
"-34,6689929","-58,4428233",8
"-34,6689401","-58,443293",8
"-34,66674","-58,4405992",8
"-34,66666","-58,4407493",8
"-34,6595907","-58,4287986",8
"-34,6601007","-58,429415",8
"-34,6617966","-58,4330227",8
"-34,6619936","-58,4341192",8
"-34,66341","-58,4372795",8
"-34,6639977","-58,4376593",8
"-34,6357266","-58,4488188",7
"-34,6372671","-58,4511917",7
"-34,6382956","-58,4530644",7
"-34,6383829","-58,4532219",7
"-34,6384264","-58,4533002",7
"-34,6404058","-58,4556912",7
"-34,6413253","-58,4574539",7
"-34,6427741","-58,4606358",7
"-34,6447369","-58,4647904",7
"-34,6457191","-58,4669235",9
"-34,6478865","-58,4684963",9
"-34,6480457","-58,4686031",9
"-34,6481768","-58,4686995",9
"-34,6505863","-58,468236",9
"-34,6480789","-58,4684503",9
"-34,6464974","-58,4673436",9
"-34,641516","-58,4575391",7
"-34,6413829","-58,4572538",7
"-34,6413473","-58,4571774",7
"-34,6401841","-58,4550852",7
"-34,6381956","-58,4526314",7
"-34,6370391","-58,4505805",7
"-34,6353994","-58,4481264",7
"-34,635251","-58,4478845",7
"-34,7006587","-58,4663621",8
"-34,6982282","-58,469433",8
"-34,6956583","-58,4728452",8
"-34,6901863","-58,4800867",8
"-34,6873445","-58,4833515",8
"-34,6840863","-58,4885093",8
"-34,6802946","-58,4931319",8
"-34,678387","-58,4957359",8
"-34,6763558","-58,4984152",8
"-34,6743539","-58,5010637",8
"-34,6743222","-58,5011057",8
"-34,661024","-58,4838362",9
"-34,6594019","-58,4813052",9
"-34,6448332","-58,4565",7
"-34,6462687","-58,4584748",7
"-34,6434111","-58,4565309",7
"-34,6468641","-58,4581071",7
"-34,6456413","-58,4577764",7
"-34,6468651","-58,4564495",7
"-34,6462998","-58,4535946",7
"-34,641092","-58,4460905",7
"-34,6426706","-58,4478491",7
"-34,6483996","-58,4563743",7
"-34,6449715","-58,4522113",7
"-34,6424069","-58,4492176",7
"-34,6423287","-58,4491265",7
"-34,6408024","-58,4474083",7
"-34,6407896","-58,447394",7
"-34,6404529","-58,4489402",7
"-34,633048","-58,4448367",7
"-34,6330067","-58,4447852",7
"-34,6316065","-58,442906",7
"-34,6354344","-58,4387442",7
"-34,633725","-58,4399739",7
"-34,6310853","-58,4420201",7
"-34,6296872","-58,4427942",7
"-34,6358656","-58,4413263",7
"-34,633893","-58,3889764",4
"-34,6336992","-58,388206",4
"-34,6327904","-58,3850156",4
"-34,6325652","-58,3842489",4
"-34,6325295","-58,3841894",4
"-34,6335339","-58,3839476",4
"-34,6339325","-58,3891482",4
"-34,5761328","-58,4874506",12
"-34,5789271","-58,4921893",12
"-34,5761006","-58,4895843",12
"-34,5748618","-58,487463",12
"-34,5734491","-58,4871205",12
"-34,5742802","-58,4881615",12
"-34,5743977","-58,4883757",12
"-34,578009","-58,4928443",12
"-34,5724728","-58,4889982",12
"-34,5725146","-58,4890745",12
"-34,5726519","-58,4892942",12
"-34,5735276","-58,4909215",12
"-34,5746621","-58,4929891",12
"-34,5759208","-58,4952782",12
"-34,5723483","-58,4949316",12
"-34,5706269","-58,4916503",12
"-34,5705904","-58,4915808",12
"-34,6351273","-58,4386617",7
"-34,6351519","-58,4387797",7
"-34,6357654","-58,4416899",7
"-34,63657",-583445535,7
"-34,6385203","-58,4393233",7
"-34,6397589","-58,4442701",7
"-34,6378301","-58,4413157",7
"-34,639671","-58,44461",7
"-34,6330906","-58,448014",7
"-34,6305265","-58,4492024",7
"-34,6327196","-58,4280479",7
"-34,6481046","-58,4393302",7
"-34,6504647","-58,4080351",4
"-34,6525438","-58,4071766",4
"-34,6485516","-58,3736638",4
"-34,6407373","-58,3756953",4
"-34,6403147","-58,3756715",4
"-34,6382873","-58,3761259",4
"-34,6336018","-58,3773173",4
"-34,6318283","-58,3779707",4
"-34,6484447","-58,3747034",4
"-34,6487296","-58,3762387",4
"-34,6489116","-58,378074",4
"-34,6492697","-58,3798924",4
"-34,6498754","-58,3824243",4
"-34,6504262","-58,3855433",4
"-34,651023","-58,3884718",4
"-34,6502941","-58,3840618",4
"-34,6496432","-58,380501",4
"-34,6492882","-58,3784296",4
"-34,6399555","-58,3895008",4
"-34,6385026","-58,3874989",4
"-34,635388","-58,3851169",4
"-34,6335509","-58,3836869",4
"-34,6339721","-58,3829048",4
"-34,6362126","-58,3819652",4
"-34,6366998","-58,3818897",4
"-34,6380169","-58,3815324",4
"-34,6381588","-58,381436",4
"-34,6409266","-58,3809481",4
"-34,6413509","-58,3809801",4
"-34,6389382","-58,3810392",4
"-34,638594","-58,381253",4
"-34,6371521","-58,3816414",4
"-34,6371788","-58,3816341",4
"-34,6372056","-58,3816269",4
"-34,6356207","-58,3820794",4
"-34,6356093","-58,382069",4
"-34,6351375","-58,3821237",4
"-34,6328469","-58,3825092",4
"-34,6327686","-58,382513",4
"-34,6326006","-58,3825212",4
"-34,6325745","-58,3825225",4
"-34,6350506","-58,3850861",4
"-34,636818","-58,386403",4
"-34,54805","-58,4690825",12
"-34,54742","-58,4695874",12
"-34,54723","-58,469734",12
"-34,5450502","-58,4712807",12
"-34,5447035","-58,4715335",12
"-34,5443635","-58,4717826",12
"-34,5431698","-58,4724452",13
"-34,5424798","-58,4729815",13
"-34,5421206","-58,4734199",12
"-34,5413454","-58,4739978",12
"-34,540108","-58,474035",13
"-34,539431","-58,474938",13
"-34,53955","-58,4755223",12
"-34,54059","-58,47497",12
"-34,5447711","-58,4778277",12
"-34,5437982","-58,4779715",12
"-34,5431357","-58,4759724",12
"-34,5425826","-58,4776296",12
"-34,5441754","-58,4768413",12
"-34,5492461","-58,4743584",12
"-34,5511594","-58,472998",12
"-34,5552514","-58,4956817",12
"-34,5510023","-58,4990652",12
"-34,5553426","-58,493936",12
"-34,5570467","-58,4947912",12
"-34,557831","-58,4905878",12
"-34,5563675","-58,4916071",12
"-34,5517709","-58,4948089",12
"-34,5523301","-58,4930499",12
"-34,5540657","-58,4918325",12
"-34,557654","-58,4872293",12
"-34,5492645","-58,4833501",12
"-34,5474512","-58,4843972",12
"-34,5489807","-58,4832444",12
"-34,5640845","-58,5062976",12
"-34,5535636","-58,4972265",12
"-34,559754","-58,4892496",12
"-34,5522099","-58,4848754",12
"-34,5575711","-58,5032864",12
"-34,557892","-58,4905454",12
"-34,5547979","-58,4889397",12
"-34,6551809","-58,4063075",4
"-34,6567826","-58,4045509",4
"-34,6561485","-58,4031705",4
"-34,6505451","-58,4100757",4
"-34,6509242","-58,4125753",4
"-34,6504014","-58,4058857",4
"-34,6515007","-58,4072139",4
"-34,6535216","-58,4099461",4
"-34,6542246","-58,4103094",4
"-34,6541935","-58,410222",4
"-34,6524217","-58,4077612",4
"-34,6522937","-58,4075996",4
"-34,65042","-58,405338",4
"-34,649779","-58,404797",4
"-34,650954","-58,4045316",4
"-34,6548371","-58,4046528",4
"-34,6510991","-58,4060238",4
"-34,6264072","-58,3821293",1
"-34,6262265","-58,3821412",1
"-34,6281881","-58,3814657",1
"-34,6283562","-58,3814598",1
"-34,6285736","-58,3814521",1
"-34,6288638","-58,381442",1
"-34,6309357","-58,3839149",1
"-34,6310601","-58,3852561",1
"-34,631125","-58,38757",1
"-34,631125","-58,38757",1
"-34,631168","-58,387684",1
"-34,631125","-58,38757",1
"-34,6314622","-58,3901658",1
"-34,631472","-58,390297",1
"-34,6262056","-58,3890912",1
"-34,6246641","-58,3840099",1
"-34,6246648","-58,3841021",1
"-34,6247561","-58,3863485",1
"-34,6247978","-58,3869929",1
"-34,6251666","-58,391203",1
"-34,624523","-58,3858489",1
"-34,6290219","-58,3833042",1
"-34,5782179","-58,3862698",2
"-34,5859776","-58,3722735",1
"-34,6164573","-58,3689363",1
"-34,6154855","-58,3690585",1
"-34,6150389","-58,3691053",1
"-34,6143446","-58,3691248",1
"-34,6138616","-58,3691672",1
"-34,6117092","-58,3693002",1
"-34,6114144","-58,3693295",1
"-34,6105316","-58,3693495",1
"-34,6101311","-58,3693528",1
"-34,609859","-58,369537",1
"-34,6096822","-58,3693607",1
"-34,6104797","-58,3695134",1
"-34,6109546","-58,3694991",1
"-34,6117146","-58,3694837",1
"-34,6120453","-58,3694549",1
"-34,613906","-58,3693588",1
"-34,614499","-58,3693243",1
"-34,6152798","-58,3692885",1
"-34,6155726","-58,3692747",1
"-34,616419","-58,3693111",1
"-34,6168527","-58,3693066",1
"-34,6605827","-58,4708666",8
"-34,6604036","-58,4707912",8
"-34,654891","-58,468366",9
"-34,65281531","-58,46728724",9
"-34,65247552","-58,46706194",9
"-34,5947224","-58,3731087",1
"-34,59518","-58,3728887",1
"-34,6535775","-58,4690603",9
"-34,5958736","-58,3725389",1
"-34,596542","-58,3722368",1
"-34,5969102","-58,3720822",1
"-34,6585268","-58,4713457",9
"-34,5976011","-58,3717092",1
"-34,5979038","-58,3715457",1
"-34,5981797","-58,3713789",1
"-34,6014233","-58,370493",1
"-34,6024004","-58,3704031",1
"-34,602796","-58,3703658",1
"-34,6034797","-58,3703454",1
"-34,6039958","-58,3702975",1
"-34,6049294","-58,3699948",1
"-34,6045729","-58,370034",1
"-34,6037172","-58,3701166",1
"-34,6033165","-58,3701474",1
"-34,6465678","-58,3862608",4
"-34,6000747","-58,3706113",1
"-34,5991523","-58,3708354",1
"-34,5987227","-58,3709321",1
"-34,6456217","-58,3823143",4
"-34,5980735","-58,3712086",1
"-34,5976324","-58,3714231",1
"-34,5973563","-58,3715601",1
"-34,59671","-58,3718604",1
"-34,5963758","-58,3720495",1
"-34,6495802","-58,3781002",4
"-34,6496195","-58,3780855",4
"-34,6525319","-58,3770013",4
"-34,6536553","-58,380984",4
"-34,6555083","-58,388354",4
"-34,6529053","-58,3828481",4
"-34,6497617","-58,3802562",4
"-34,6483768","-58,3772725",4
"-34,6483434","-58,3772904",4
"-34,6471937","-58,3789345",4
"-34,633508","-58,390306",4
"-34,6451502","-58,3788278",4
"-34,6432053","-58,3792794",4
"-34,6419118","-58,3793197",4
"-34,6406521","-58,3774002",4
"-34,6383453","-58,3715877",4
"-34,637481","-58,3713365",4
"-34,6376258","-58,3728869",4
"-34,6377783","-58,3745241",4
"-34,6379406","-58,376161",4
"-34,6417016","-58,3793071",4
"-34,6477489","-58,3771087",4
"-34,6462546","-58,3710149",4
"-34,6421758","-58,3715098",4
"-34,6414522","-58,3719221",4
"-34,647984","-58,372515",4
"-34,647985","-58,37251",4
"-34,541932","-58,445722",13
"-34,541653","-58,446067",13
"-34,542182","-58,445201",13
"-34,542373","-58,444635",13
"-34,542674","-58,443725",13
"-34,542725","-58,443519",13
"-34,542975","-58,442696",13
"-34,5454931","-58,4394763",13
"-34,5707245","-58,4912174",12
"-34,5676477","-58,4936117",12
"-34,5510425","-58,4915373",12
"-34,545003","-58,487565",12
"-34,5451278","-58,4876855",12
"-34,544155","-58,485838",12
"-34,5440967","-58,4857225",12
"-34,5431712","-58,4839493",12
"-34,5433087","-58,4842143",12
"-34,5431484","-58,4839055",12
"-34,5398511","-58,4764358",12
"-34,61109","-58,467682",11
"-34,60418","-58,4582385",15
"-34,61432","-58,4724213",11
"-34,6507775","-58,4102678",4
"-34,6518848","-58,417122",4
"-34,6520042","-58,4168537",4
"-34,6674496","-58,4730541",8
"-34,6217484","-58,4165159",5
"-34,5476113","-58,4427431",13
"-34,5421656","-58,4449927",13
"-34,5428217","-58,442991",13
"-34,6435043","-58,441547",7
"-34,6429466","-58,438712",7
"-34,6489068","-58,4633519",7
"-34,6535246","-58,4665993",9
"-34,611146","-58,4392319",6
"-34,6094581","-58,4397668",6
"-34,610648","-58,491828",11
"-34,607827","-58,4772289",11
"-34,595799","-58,3985598",2
"-34,6553676","-58,4175857",4
"-34,62829","-58,4527349",7
"-34,6315236","-58,4512417",7
"-34,6517447","-58,4191067",4
"-34,6547963","-58,4175794",4
"-34,5829322","-58,4561187",15
"-34,56446","-58,4547708",13
"-34,5685381","-58,472182",12
"-34,5696672","-58,4740378",12
"-34,5955326","-58,451266",15
"-34,5830297","-58,4560301",15
"-34,5611137","-58,4740397",12
"-34,588106","-58,3683065",1
"-34,583924","-58,368958",2
"-34,5717874","-58,3958179",14
"-34,5702522","-58,3982446",14
"-34,5662432","-58,4008837",14
"-34,6077096","-58,3919531",1
"-34,6314284","-58,4264554",7
"-34,6376587","-58,4054594",4
"-34,6374155","-58,4055205",4
"-34,6479066","-58,4124912",4
"-34,6414883","-58,4061785",4
"-34,6509799","-58,4444832",7
"-34,622101","-58,4164818",5
"-34,6384833","-58,4325151",7
"-34,5967147","-58,4499544",15
"-34,56339","-58,4553646",13
"-34,561761","-58,44893",13
"-34,5755526","-58,4305897",14
"-34,5849504","-58,369858",1
"-34,5851304","-58,3700157",1
"-34,5570354","-58,4796113",12
"-34,5559574","-58,4814399",12
"-34,5504568","-58,489303",12
"-34,5497869","-58,4889543",12
"-34,5513461","-58,4878058",12
"-34,5453334","-58,4393688",13
"-34,6174391","-58,4370222",6
"-34,6179638","-58,4367566",6
"-34,6185363","-58,4371949",6
"-34,6197962","-58,4400104",6
"-34,620092","-58,4406566",6
"-34,6215618","-58,4440952",6
"-34,6241671","-58,4499805",6
"-34,6269066","-58,4564903",7
"-34,6272156","-58,4563432",7
"-34,6270869","-58,4565701",7
"-34,6285467","-58,4614058",7
"-34,6286612","-58,4618213",7
"-34,628728","-58,4620406",7
"-34,6284322","-58,4629524",7
"-34,6294823","-58,4639168",7
"-34,6292799","-58,4644092",7
"-34,6293669","-58,4647105",7
"-34,6294791","-58,4650986",7
"-34,6305725","-58,4651587",7
"-34,6296854","-58,4658622",7
"-34,629822","-58,4663568",7
"-34,629885","-58,4666188",7
"-34,6301279","-58,467147",7
"-34,6302279","-58,4675393",7
"-34,6303164","-58,4678666",7
"-34,6304983","-58,4685392",7
"-34,6306","-58,4689562",7
"-34,630916","-58,471857",7
"-34,6304489","-58,4690736",7
"-34,63131","-58,472039",7
"-34,6342613","-58,483996",10
"-34,6347857","-58,4853581",10
"-34,6348704","-58,4858022",10
"-34,6349296","-58,4860471",10
"-34,6357299","-58,4868128",10
"-34,6353959","-58,4872974",10
"-34,6351097","-58,4874589",10
"-34,6352622","-58,488267",10
"-34,6355482","-58,4893289",10
"-34,6356911","-58,490137",10
"-34,6358627","-58,4906449",10
"-34,636101","-58,4916492",10
"-34,6363761","-58,4920694",10
"-34,6386173","-58,4916491",10
"-34,6363509","-58,4925406",10
"-34,636401","-58,4930193",10
"-34,6369403","-58,4962794",10
"-34,6369716","-58,496439",10
"-34,6384095","-58,4978606",10
"-34,6372536","-58,498772",10
"-34,6372912","-58,4990076",10
"-34,6376679","-58,4993649",10
"-34,6374981","-58,5003147",10
"-34,6375105","-58,500725",10
"-34,6378176","-58,5026933",10
"-34,637996","-58,5037889",10
"-34,6381015","-58,5047959",10
"-34,6392281","-58,5119669",9
"-34,639248","-58,5123176",9
"-34,6392179","-58,5125111",9
"-34,6391876","-58,5133937",9
"-34,6392176","-58,5133575",9
"-34,639094","-58,517162",9
"-34,639094","-58,517162",9
"-34,6392465","-58,5157517",9
"-34,6392867","-58,5153406",9
"-34,6393169","-58,5147118",9
"-34,6392971","-58,5143732",9
"-34,6393274","-58,5137082",9
"-34,6393676","-58,5130795",9
"-34,638062","-58,5034174",10
"-34,6380221","-58,5030909",10
"-34,6378725","-58,5022686",10
"-34,638093","-58,502285",10
"-34,6375934","-58,4998018",10
"-34,6373839","-58,4986409",10
"-34,6373241","-58,4982177",10
"-34,6373649","-58,4982234",10
"-34,6373677","-58,4982437",10
"-34,6369052","-58,4950011",10
"-34,6368653","-58,4946747",10
"-34,6367557","-58,4938645",10
"-34,637995","-58,4934901",10
"-34,636556","-58,4928608",10
"-34,6356374","-58,4889671",10
"-34,6116367","-58,4182939",5
"-34,611267","-58,418415",5
"-34,6113752","-58,3933931",3
"-34,615587","-58,433215",6
"-34,5859327","-58,4173198",14
"-34,5865483","-58,4180765",14
"-34,5865805","-58,4181111",14
"-34,5911086","-58,4251212",14
"-34,5938424","-58,426937",14
"-34,5941821","-58,426435",14
"-34,5930915","-58,4283217",14
"-34,5935962","-58,4291002",14
"-34,595021","-58,430542",15
"-34,6006978","-58,4398012",15
"-34,6007505","-58,4397533",15
"-34,599356","-58,3916541",2
"-34,6015883","-58,3914272",1
"-34,6018029","-58,3913578",1
"-34,6039636","-58,3909233",1
"-34,6041353","-58,3908885",1
"-34,6042479","-58,3878424",1
"-34,6014288","-58,387966",1
"-34,6010575","-58,3880316",1
"-34,6009397","-58,3880376",1
"-34,5984953","-58,3881071",2
"-34,5980654","-58,3871037",2
"-34,5995965","-58,386912",1
"-34,6018288","-58,3868061",1
"-34,6020721","-58,3867713",1
"-34,6022008","-58,3867192",1
"-34,6023153","-58,3867018",1
"-34,6046192","-58,3866305",1
"-34,603563","-58,385475",1
"-34,6012126","-58,3853875",1
"-34,5990089","-58,3855973",1
"-34,5988658","-58,3855974",1
"-34,599919","-58,3839224",1
"-34,603029","-58,3836887",1
"-34,6031149","-58,3837233",1
"-34,6044028","-58,3836182",1
"-34,6027449","-58,3871716",1
"-34,6027975","-58,3873331",1
"-34,6029704","-58,389329",1
"-34,6030912","-58,3918268",1
"-34,6030623","-58,3914577",1
"-34,6031152","-58,3921845",1
"-34,6008543","-58,3923479",1
"-34,600796","-58,3915843",1
"-34,6007618","-58,3891752",1
"-34,6007281","-58,3887599",1
"-34,6007231","-58,3884368",1
"-34,6006991","-58,3881888",1
"-34,6005927","-58,3857227",1
"-34,5961489","-58,4030371",2
"-34,5955095","-58,4028241",2
"-34,5938969","-58,4022081",2
"-34,5885767","-58,3991895",2
"-34,5849666","-58,3922653",2
"-34,5906142","-58,4004627",2
"-34,5908623","-58,4006298",2
"-34,5928567","-58,4015397",2
"-34,5931716","-58,4016779",2
"-34,5948749","-58,4024439",2
"-34,5951087","-58,4024956",2
"-34,5995313","-58,403975",3
"-34,5996602","-58,4040326",3
"-34,6049366","-58,4054596",3
"-34,6022841","-58,4048153",3
"-34,6059623","-58,405707",3
"-34,590031","-58,395163",2
"-34,599361","-58,3972747",2
"-34,6009179","-58,3945168",3
"-34,6009179","-58,3944158",3
"-34,600803","-58,3916757",1
"-34,6010686","-58,3974732",3
"-34,6010686","-58,3975308",3
"-34,6010713","-58,4026723",3
"-34,6008816","-58,4049944",3
"-34,6007274","-58,4068405",3
"-34,5871257","-58,4379803",14
"-34,5842771","-58,4347046",14
"-34,5817602","-58,4318182",14
"-34,5812916","-58,4330361",14
"-34,5847517","-58,4369934",14
"-34,585056","-58,4392973",14
"-34,5869322","-58,4415946",15
"-34,5882837","-58,4433474",15
"-34,5787442","-58,4320655",14
"-34,5799009","-58,4354559",14
"-34,5822949","-58,4382129",14
"-34,5833894","-58,4394884",14
"-34,5859677","-58,4424025",14
"-34,61566","-58,433186",6
"-34,6128201","-58,4346885",6
"-34,6182955","-58,4518539",6
